id_fonte,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,cep,latitude,longitude,confiabilidade
OSM000224,AVENIDA,Consolacao,1079,CONSOLACAO,São Paulo,SP,01000-560,-23.54959,-46.659336,0.81
OSM000225,LARGO,Primeiro De Março,2840,Centro,Rio de Janeiro,RJ,20000-422,-22.902623,-43.176781,0.81
OSM000226,ALAMEDA,Tupis,1481,CENTRO,Belo Horizonte,MG,30000-789,-19.918664,-43.937825,0.76
OSM000227,VIELA,QUINZE DE NOVEMBRO,2665,Centro,São Paulo,SP,01000-954,-23.549554,-46.634241,0.81
OSM000228,TRAVESSA,NOVE DE JULHO,3214,Republica,São Paulo,SP,01000-866,-23.544621,-46.641498,0.78
OSM000229,ESTRADA,AFONSO PENA,62,CENTRO,Belo Horizonte,MG,30000-552,-19.916491,-43.934938,0.81
OSM000230,ESTRADA,Agamenon Magalhaes,3784,Derby,Recife,PE,50000-556,-8.049564,-34.890522,0.8
OSM000231,RUA,W3 NORTE,4929,Asa Norte,Brasília,DF,70000-323,-15.795361,-47.883035,0.84
OSM000232,RUA,Atlantica,3466,COPACABANA,Rio de Janeiro,RJ,20000-848,-22.97236,-43.182046,0.77
OSM000233,LARGO,AMAZONAS,2710,CENTRO,Belo Horizonte,MG,30000-590,-19.916709,-43.935048,0.78
OSM000234,LARGO,PAULISTA,228,BELA VISTA,São Paulo,SP,01000-321,-23.561294,-46.656881,0.77
OSM000235,VIELA,Brigadeiro Faria Lima,2898,Itam Bibi,São Paulo,SP,01000-976,-23.584632,-46.690426,0.81
OSM000236,AVENIDA,W3 SUL,2738,ASA SUL,Brasília,DF,70000-223,-15.794597,-47.881577,0.78
OSM000237,AVENIDA,Tupis,4217,Centro,Belo Horizonte,MG,30000-611,-19.919375,-43.937592,0.79
OSM000238,PRAÇA,Agamenon Magalhaes,4751,DERBY,Recife,PE,50000-904,-8.049862,-34.890227,0.79
OSM000239,PRAÇA,Brigadeiro Faria Lima,1258,Itam Bibi,São Paulo,SP,01000-628,-23.583589,-46.690105,0.77
OSM000240,ESTRADA,NOVE DE JULHO,1508,REPUBLICA,São Paulo,SP,01000-371,-23.543725,-46.641823,0.85
OSM000241,PRAÇA,BOAVISTA,1622,BOA VIAGEM,Recife,PE,50000-523,-8.120294,-34.906164,0.8
OSM000242,VIELA,ATLANTICA,2515,Copacabana,Rio de Janeiro,RJ,20000-147,-22.971843,-43.182653,0.77
OSM000243,ESTRADA,W3 NORTE,1466,ASA NORTE,Brasília,DF,70000-897,-15.795845,-47.88242,0.81
OSM000244,ALAMEDA,REBOUCAS,1559,Pinheiros,São Paulo,SP,01000-133,-23.561277,-46.679486,0.81
OSM000245,ALAMEDA,RIO BRANCO,4652,CENTRO,Rio de Janeiro,RJ,20000-571,-22.903567,-43.174653,0.79
OSM000246,PRAÇA,Amazonas,1624,CENTRO,Belo Horizonte,MG,30000-317,-19.916646,-43.934665,0.81
OSM000247,RUA,SAO JOAO,413,REPUBLICA,São Paulo,SP,01000-410,-23.545497,-46.643194,0.85
OSM000248,ALAMEDA,Agamenon Magalhaes,4604,Derby,Recife,PE,50000-796,-8.050138,-34.890216,0.77
OSM000249,ESTRADA,MARQUES DE ITU,2917,VILA BUARQUE,São Paulo,SP,01000-693,-23.547579,-46.644183,0.84
OSM000250,ESTRADA,QUINZE DE NOVEMBRO,4677,CENTRO,São Paulo,SP,01000-868,-23.550852,-46.633042,0.8
OSM000251,ESTRADA,Setembro,2683,CENTRO,Rio de Janeiro,RJ,20000-747,-22.905579,-43.176174,0.79
OSM000252,ESTRADA,Marques De Itu,3880,VILA BUARQUE,São Paulo,SP,01000-281,-23.546564,-46.643236,0.85
OSM000253,ALAMEDA,Reboucas,2060,PINHEIROS,São Paulo,SP,01000-207,-23.560438,-46.67964,0.84
OSM000254,ALAMEDA,ATLANTICA,4912,Copacabana,Rio de Janeiro,RJ,20000-487,-22.971682,-43.181347,0.82
OSM000255,VIELA,Protasio Alves,4260,Petropolis,Porto Alegre,RS,90000-730,-30.036208,-51.231996,0.82
OSM000256,ALAMEDA,Paulista,156,Bela Vista,São Paulo,SP,01000-765,-23.561855,-46.656998,0.83
OSM000257,PRAÇA,CONDE DA BOA VISTA,3417,DERBY,Recife,PE,50000-148,-8.055833,-34.887086,0.83
OSM000258,TRAVESSA,Eixo Monumental,832,ASA NORTE,Brasília,DF,70000-693,-15.79505,-47.884544,0.8
OSM000259,AVENIDA,Reboucas,1108,PINHEIROS,São Paulo,SP,01000-605,-23.561464,-46.680158,0.81
OSM000260,RUA,Ipiranga,746,REPUBLICA,São Paulo,SP,01000-918,-23.542737,-46.63978,0.83
OSM000261,PRAÇA,Das Flores,1478,JARDIM,Rio de Janeiro,RJ,20000-201,-22.910846,-43.18057,0.75
OSM000262,TRAVESSA,CONDE DA BOA VISTA,1986,Derby,Recife,PE,50000-322,-8.055696,-34.888854,0.83
OSM000263,ESTRADA,COPACABANA,652,COPACABANA,Rio de Janeiro,RJ,20000-662,-22.970418,-43.18599,0.77
OSM000264,AVENIDA,Amazonas,1499,Centro,Belo Horizonte,MG,30000-350,-19.917032,-43.93593,0.81
OSM000265,PRAÇA,Presidente Vargas,3268,CENTRO,Rio de Janeiro,RJ,20000-815,-22.905674,-43.178087,0.84
OSM000266,AVENIDA,DO OUVIDOR,3793,Centro,Rio de Janeiro,RJ,20000-317,-22.902397,-43.172466,0.79
OSM000267,TRAVESSA,Quinze De Novembro,2107,Centro,São Paulo,SP,01000-896,-23.549642,-46.632608,0.85
OSM000268,PRAÇA,DOS ANDRADAS,2333,Centro,Porto Alegre,RS,90000-216,-30.035495,-51.22973,0.82
OSM000269,LARGO,TUPIS,89,Centro,Belo Horizonte,MG,30000-133,-19.918047,-43.937883,0.76
OSM000270,RUA,NOVE DE JULHO,4468,Republica,São Paulo,SP,01000-681,-23.544894,-46.640754,0.84
OSM000271,AVENIDA,PRIMEIRO DE MARÇO,3117,CENTRO,Rio de Janeiro,RJ,20000-714,-22.903643,-43.17659,0.82
OSM000272,TRAVESSA,Consolacao,1138,CONSOLACAO,São Paulo,SP,01000-561,-23.550644,-46.659604,0.82
OSM000273,RUA,DO COMERCIO,1344,SAO JOSE,Recife,PE,50000-677,-8.06068,-34.875705,0.76
OSM000274,TRAVESSA,DA AURORA,1372,BOA VISTA,Recife,PE,50000-867,-8.062549,-34.881669,0.84
OSM000275,AVENIDA,RIO BRANCO,3548,Centro,Rio de Janeiro,RJ,20000-649,-22.904198,-43.174989,0.85
OSM000276,RUA,AFONSO PENA,1471,Centro,Belo Horizonte,MG,30000-995,-19.916193,-43.933538,0.78
OSM000277,TRAVESSA,NOVE DE JULHO,129,Republica,São Paulo,SP,01000-185,-23.543492,-46.641135,0.77
OSM000278,PRAÇA,DOS ANDRADAS,1710,Centro,Porto Alegre,RS,90000-112,-30.03435,-51.229694,0.81
OSM000279,ALAMEDA,CONDE DA BOA VISTA,609,DERBY,Recife,PE,50000-914,-8.054416,-34.888845,0.76
OSM000280,PRAÇA,BOA VIAGEM,1342,BOA VIAGEM,Recife,PE,50000-163,-8.119995,-34.906481,0.8
OSM000281,VIELA,BRIGADEIRO FARIA LIMA,3704,ITAM BIBI,São Paulo,SP,01000-770,-23.583437,-46.689992,0.81
OSM000282,VIELA,Brigadeiro Faria Lima,2234,ITAM BIBI,São Paulo,SP,01000-622,-23.583008,-46.689699,0.82
OSM000283,RUA,BRIGADEIRO FARIA LIMA,690,ITAM BIBI,São Paulo,SP,01000-756,-23.584356,-46.689564,0.8
OSM000284,ESTRADA,Bahia,4627,Centro,Belo Horizonte,MG,30000-341,-19.918515,-43.93555,0.75
OSM000285,ESTRADA,URUGUAIANA,518,CENTRO,Rio de Janeiro,RJ,20000-300,-22.901978,-43.174784,0.83
OSM000286,RUA,DO COMERCIO,2981,SAO JOSE,Recife,PE,50000-165,-8.059932,-34.875854,0.75
OSM000287,ALAMEDA,Copacabana,3889,COPACABANA,Rio de Janeiro,RJ,20000-784,-22.969651,-43.184724,0.83
OSM000288,LARGO,Agamenon Magalhaes,4643,DERBY,Recife,PE,50000-299,-8.050457,-34.890297,0.79
OSM000289,ALAMEDA,Rio Branco,459,CENTRO,Rio de Janeiro,RJ,20000-749,-22.904673,-43.174089,0.79
OSM000290,TRAVESSA,Marques De Itu,4444,Vila Buarque,São Paulo,SP,01000-227,-23.546914,-46.64484,0.85
OSM000291,ALAMEDA,PRESIDENTE VARGAS,2747,Centro,Rio de Janeiro,RJ,20000-575,-22.905006,-43.177102,0.82
OSM000292,PRAÇA,BAHIA,1059,CENTRO,Belo Horizonte,MG,30000-595,-19.918168,-43.936858,0.78
OSM000293,LARGO,ATLANTICA,3459,Copacabana,Rio de Janeiro,RJ,20000-990,-22.971253,-43.181642,0.78
OSM000294,ESTRADA,TUPIS,1685,Centro,Belo Horizonte,MG,30000-335,-19.918483,-43.93792,0.81
OSM000295,LARGO,MARQUES DE ITU,3772,VILA BUARQUE,São Paulo,SP,01000-252,-23.547096,-46.643252,0.82
OSM000296,ESTRADA,Oswaldo Cruz,4360,BOTAFOGO,Rio de Janeiro,RJ,20000-341,-22.949765,-43.190293,0.78
OSM000297,LARGO,Conde Da Boa Vista,1405,DERBY,Recife,PE,50000-743,-8.054582,-34.888002,0.81
OSM000298,RUA,BOAVISTA,1339,Boa Viagem,Recife,PE,50000-727,-8.119599,-34.906217,0.82
OSM000299,VIELA,Ipiranga,1602,REPUBLICA,São Paulo,SP,01000-493,-23.542849,-46.640198,0.82
OSM000300,LARGO,SAO JOAO,2036,Republica,São Paulo,SP,01000-502,-23.545933,-46.643467,0.81
OSM000301,AVENIDA,DA AURORA,4531,BOA VISTA,Recife,PE,50000-270,-8.063738,-34.881521,0.82
OSM000302,TRAVESSA,Setembro,1923,Centro,Rio de Janeiro,RJ,20000-745,-22.905053,-43.177333,0.84
OSM000303,VIELA,Paulista,1593,BELA VISTA,São Paulo,SP,01000-807,-23.562286,-46.65729,0.77
OSM000304,TRAVESSA,Uruguaiana,2093,CENTRO,Rio de Janeiro,RJ,20000-994,-22.901816,-43.174203,0.84
OSM000305,VIELA,AFONSO PENA,1491,CENTRO,Belo Horizonte,MG,30000-390,-19.917243,-43.935101,0.84
OSM000306,AVENIDA,Vinte E Tres De Maio,2511,Liberdade,São Paulo,SP,01000-186,-23.545467,-46.642274,0.77
OSM000307,ALAMEDA,COPACABANA,2401,Copacabana,Rio de Janeiro,RJ,20000-270,-22.970789,-43.185321,0.85
OSM000308,ALAMEDA,Rio Branco,1472,CENTRO,Rio de Janeiro,RJ,20000-617,-22.903736,-43.174937,0.84
OSM000309,AVENIDA,PRIMEIRO DE MARÇO,1008,Centro,Rio de Janeiro,RJ,20000-757,-22.902202,-43.176851,0.85
OSM000310,ALAMEDA,Quinze De Novembro,1459,Centro,São Paulo,SP,01000-277,-23.549716,-46.632987,0.81
OSM000311,TRAVESSA,NOVE DE JULHO,4328,Republica,São Paulo,SP,01000-931,-23.544118,-46.641591,0.84
OSM000312,RUA,PRIMEIRO DE MARÇO,3807,CENTRO,Rio de Janeiro,RJ,20000-766,-22.90328,-43.175292,0.78
OSM000313,ALAMEDA,COPACABANA,3934,Copacabana,Rio de Janeiro,RJ,20000-340,-22.969406,-43.18556,0.84
OSM000314,ESTRADA,OSWALDO CRUZ,2131,BOTAFOGO,Rio de Janeiro,RJ,20000-841,-22.950321,-43.190069,0.78
OSM000315,ALAMEDA,Protasio Alves,1955,Petropolis,Porto Alegre,RS,90000-493,-30.036816,-51.232498,0.82
OSM000316,AVENIDA,PAULISTA,2201,BELA VISTA,São Paulo,SP,01000-861,-23.561782,-46.656009,0.81
OSM000317,VIELA,Do Comercio,1986,Sao Jose,Recife,PE,50000-931,-8.060772,-34.875947,0.82
OSM000318,LARGO,Setembro,4897,CENTRO,Rio de Janeiro,RJ,20000-109,-22.904402,-43.176408,0.85
OSM000319,LARGO,AMAZONAS,685,CENTRO,Belo Horizonte,MG,30000-268,-19.917845,-43.934455,0.78
OSM000320,TRAVESSA,BOA VIAGEM,667,BOA VIAGEM,Recife,PE,50000-153,-8.119996,-34.905546,0.79
OSM000321,VIELA,Quinze De Novembro,4190,CENTRO,São Paulo,SP,01000-276,-23.549699,-46.633347,0.85
OSM000322,ALAMEDA,OSWALDO CRUZ,4490,Botafogo,Rio de Janeiro,RJ,20000-733,-22.949892,-43.189223,0.78
OSM000323,LARGO,AGAMENON MAGALHAES,4140,Derby,Recife,PE,50000-762,-8.049474,-34.889764,0.84
OSM000324,ALAMEDA,COPACABANA,1118,COPACABANA,Rio de Janeiro,RJ,20000-962,-22.970428,-43.185443,0.78
OSM000325,VIELA,BORGES DE MEDEIROS,555,CENTRO,Porto Alegre,RS,90000-631,-30.035661,-51.230589,0.82
OSM000326,ALAMEDA,Boa Viagem,3744,Boa Viagem,Recife,PE,50000-318,-8.11852,-34.905583,0.85
OSM000327,ESTRADA,BORGES DE MEDEIROS,4859,CENTRO,Porto Alegre,RS,90000-688,-30.034595,-51.230782,0.77
OSM000328,TRAVESSA,DOS ANDRADAS,3195,CENTRO,Porto Alegre,RS,90000-740,-30.034402,-51.230354,0.79
OSM000329,ALAMEDA,PRESIDENTE VARGAS,4387,CENTRO,Rio de Janeiro,RJ,20000-967,-22.906919,-43.177827,0.76
OSM000330,PRAÇA,Brigadeiro Faria Lima,3553,Itam Bibi,São Paulo,SP,01000-885,-23.58386,-46.68905,0.82
OSM000331,VIELA,Eixo Monumental,3486,ASA NORTE,Brasília,DF,70000-465,-15.795735,-47.883762,0.82
OSM000332,VIELA,MARQUES DE ITU,141,VILA BUARQUE,São Paulo,SP,01000-275,-23.546647,-46.643186,0.84
OSM000333,ESTRADA,RIO BRANCO,3191,CENTRO,Rio de Janeiro,RJ,20000-771,-22.904886,-43.174999,0.77
OSM000334,ESTRADA,SAO JOAO,2273,Republica,São Paulo,SP,01000-905,-23.54517,-46.642947,0.78
OSM000335,PRAÇA,Brigadeiro Faria Lima,1291,ITAM BIBI,São Paulo,SP,01000-564,-23.584357,-46.690253,0.83
OSM000336,VIELA,BOAVISTA,2970,Boa Viagem,Recife,PE,50000-597,-8.120924,-34.907105,0.83
OSM000337,PRAÇA,NOVE DE JULHO,1268,Republica,São Paulo,SP,01000-937,-23.54388,-46.640501,0.78
OSM000338,RUA,Eixo Monumental,675,Asa Norte,Brasília,DF,70000-972,-15.795341,-47.884161,0.82
OSM000339,ESTRADA,Paulista,2243,Bela Vista,São Paulo,SP,01000-435,-23.560695,-46.656321,0.81
OSM000340,LARGO,Paulista,2088,Bela Vista,São Paulo,SP,01000-731,-23.561981,-46.656251,0.82
OSM000341,PRAÇA,OSWALDO CRUZ,2206,Botafogo,Rio de Janeiro,RJ,20000-877,-22.950716,-43.18936,0.75
OSM000342,ESTRADA,Rio Branco,2318,CENTRO,Rio de Janeiro,RJ,20000-427,-22.904315,-43.174571,0.76
OSM000343,AVENIDA,Brigadeiro Faria Lima,1653,ITAM BIBI,São Paulo,SP,01000-822,-23.583326,-46.689913,0.82
OSM000344,VIELA,Ipiranga,577,Republica,São Paulo,SP,01000-122,-23.543333,-46.63977,0.78
OSM000345,RUA,VINTE E TRES DE MAIO,3260,Liberdade,São Paulo,SP,01000-178,-23.545881,-46.642292,0.83
OSM000346,LARGO,Copacabana,1548,Copacabana,Rio de Janeiro,RJ,20000-457,-22.969946,-43.185004,0.79
OSM000347,RUA,Reboucas,2350,PINHEIROS,São Paulo,SP,01000-187,-23.560682,-46.679617,0.76
OSM000348,TRAVESSA,DO COMERCIO,501,SAO JOSE,Recife,PE,50000-641,-8.060903,-34.87551,0.8
OSM000349,VIELA,Marques De Itu,445,Vila Buarque,São Paulo,SP,01000-303,-23.5475,-46.643695,0.82
OSM000350,RUA,RIO BRANCO,1298,Centro,Rio de Janeiro,RJ,20000-525,-22.904555,-43.174179,0.82
OSM000351,VIELA,Borges De Medeiros,4086,CENTRO,Porto Alegre,RS,90000-973,-30.03455,-51.230554,0.84
OSM000352,VIELA,AFONSO PENA,2549,Centro,Belo Horizonte,MG,30000-159,-19.916983,-43.933536,0.79
OSM000353,AVENIDA,Consolacao,2711,CONSOLACAO,São Paulo,SP,01000-890,-23.5505,-46.659075,0.83
OSM000354,VIELA,PRIMEIRO DE MARÇO,1674,CENTRO,Rio de Janeiro,RJ,20000-150,-22.903784,-43.176899,0.81
OSM000355,TRAVESSA,W3 Norte,2044,ASA NORTE,Brasília,DF,70000-473,-15.794763,-47.882498,0.77
OSM000356,PRAÇA,COPACABANA,2756,COPACABANA,Rio de Janeiro,RJ,20000-485,-22.970377,-43.18469,0.82
OSM000357,VIELA,NOVE DE JULHO,117,REPUBLICA,São Paulo,SP,01000-747,-23.544965,-46.641723,0.79
OSM000358,LARGO,Primeiro De Março,3580,Centro,Rio de Janeiro,RJ,20000-530,-22.902507,-43.176406,0.77
OSM000359,ALAMEDA,Sao Joao,1113,Republica,São Paulo,SP,01000-564,-23.545875,-46.643511,0.8
OSM000360,RUA,Ipiranga,3579,Republica,São Paulo,SP,01000-453,-23.543891,-46.639834,0.81
OSM000361,PRAÇA,PAULISTA,4156,Bela Vista,São Paulo,SP,01000-264,-23.561066,-46.657184,0.81
OSM000362,AVENIDA,Conde Da Boa Vista,4848,Derby,Recife,PE,50000-407,-8.054908,-34.887926,0.82
OSM000363,PRAÇA,Da Aurora,4771,Boa Vista,Recife,PE,50000-421,-8.062097,-34.881232,0.76
OSM000364,ALAMEDA,AGAMENON MAGALHAES,3544,DERBY,Recife,PE,50000-698,-8.049686,-34.890414,0.78
OSM000365,PRAÇA,DO OUVIDOR,1392,Centro,Rio de Janeiro,RJ,20000-974,-22.903718,-43.173633,0.78
OSM000366,PRAÇA,W3 SUL,2095,ASA SUL,Brasília,DF,70000-702,-15.794416,-47.882145,0.8
OSM000367,PRAÇA,Dos Andradas,370,CENTRO,Porto Alegre,RS,90000-144,-30.034198,-51.230358,0.76
OSM000368,PRAÇA,Brigadeiro Faria Lima,365,Itam Bibi,São Paulo,SP,01000-158,-23.584153,-46.690713,0.82
OSM000369,RUA,Marques De Itu,4058,VILA BUARQUE,São Paulo,SP,01000-789,-23.546668,-46.644077,0.77
OSM000370,ALAMEDA,Ipiranga,104,REPUBLICA,São Paulo,SP,01000-801,-23.543788,-46.640805,0.82
OSM000371,LARGO,RIO BRANCO,2652,CENTRO,Rio de Janeiro,RJ,20000-283,-22.904229,-43.175464,0.83
OSM000372,TRAVESSA,Protasio Alves,1029,PETROPOLIS,Porto Alegre,RS,90000-614,-30.035577,-51.231667,0.83
OSM000373,RUA,BOAVISTA,3465,Boa Viagem,Recife,PE,50000-171,-8.119159,-34.906081,0.84
OSM000374,PRAÇA,Da Aurora,2989,BOA VISTA,Recife,PE,50000-531,-8.063283,-34.881064,0.83
OSM000375,ALAMEDA,AFONSO PENA,354,Centro,Belo Horizonte,MG,30000-497,-19.916548,-43.934279,0.81
OSM000376,PRAÇA,NOVE DE JULHO,2569,Republica,São Paulo,SP,01000-173,-23.544185,-46.641972,0.76
OSM000377,TRAVESSA,Brigadeiro Faria Lima,1535,Itam Bibi,São Paulo,SP,01000-623,-23.584586,-46.690332,0.76
OSM000378,AVENIDA,Setembro,4862,Centro,Rio de Janeiro,RJ,20000-539,-22.905254,-43.176786,0.76
OSM000379,VIELA,BAHIA,4750,CENTRO,Belo Horizonte,MG,30000-871,-19.917309,-43.935216,0.8
OSM000380,TRAVESSA,Protasio Alves,699,PETROPOLIS,Porto Alegre,RS,90000-265,-30.035745,-51.231019,0.81
OSM000381,TRAVESSA,Borges De Medeiros,3185,CENTRO,Porto Alegre,RS,90000-880,-30.034746,-51.23148,0.81
OSM000382,VIELA,DA AURORA,2052,BOA VISTA,Recife,PE,50000-594,-8.062373,-34.880536,0.76
OSM000383,RUA,SAO JOAO,907,REPUBLICA,São Paulo,SP,01000-720,-23.546189,-46.642167,0.8
OSM000384,VIELA,Rio Branco,1997,CENTRO,Rio de Janeiro,RJ,20000-636,-22.903859,-43.174995,0.8
OSM000385,VIELA,CONDE DA BOA VISTA,37,DERBY,Recife,PE,50000-523,-8.054665,-34.888548,0.79
OSM000386,PRAÇA,REBOUCAS,4017,Pinheiros,São Paulo,SP,01000-270,-23.561303,-46.680059,0.8
OSM000387,ALAMEDA,W3 Sul,69,ASA SUL,Brasília,DF,70000-862,-15.794548,-47.883092,0.83
OSM000388,ESTRADA,PAULISTA,2528,BELA VISTA,São Paulo,SP,01000-985,-23.561461,-46.657462,0.83
OSM000389,ESTRADA,Do Comercio,1879,SAO JOSE,Recife,PE,50000-670,-8.060586,-34.874412,0.83
OSM000390,TRAVESSA,Protasio Alves,4425,Petropolis,Porto Alegre,RS,90000-788,-30.035619,-51.232698,0.75
OSM000391,ESTRADA,BOAVISTA,550,Boa Viagem,Recife,PE,50000-780,-8.119989,-34.90603,0.81
OSM000392,ESTRADA,COPACABANA,4117,Copacabana,Rio de Janeiro,RJ,20000-130,-22.96958,-43.185812,0.83
OSM000393,VIELA,Consolacao,1873,Consolacao,São Paulo,SP,01000-591,-23.549725,-46.660152,0.79
OSM000394,ESTRADA,QUINZE DE NOVEMBRO,3393,Centro,São Paulo,SP,01000-444,-23.550506,-46.633008,0.85
OSM000395,LARGO,Do Ouvidor,404,Centro,Rio de Janeiro,RJ,20000-131,-22.903393,-43.171824,0.82
OSM000396,TRAVESSA,BRIGADEIRO FARIA LIMA,882,ITAM BIBI,São Paulo,SP,01000-451,-23.584019,-46.690563,0.82
OSM000397,PRAÇA,URUGUAIANA,3397,Centro,Rio de Janeiro,RJ,20000-148,-22.900309,-43.174104,0.8
OSM000398,LARGO,Ipiranga,4551,REPUBLICA,São Paulo,SP,01000-978,-23.543891,-46.640194,0.76
OSM000399,ALAMEDA,Agamenon Magalhaes,4439,DERBY,Recife,PE,50000-840,-8.05034,-34.890432,0.81
OSM000400,ESTRADA,PROTASIO ALVES,33,PETROPOLIS,Porto Alegre,RS,90000-701,-30.036524,-51.231994,0.84
OSM000401,AVENIDA,TUPIS,2016,Centro,Belo Horizonte,MG,30000-551,-19.919117,-43.937173,0.79
OSM000402,ESTRADA,Afonso Pena,1097,CENTRO,Belo Horizonte,MG,30000-959,-19.915989,-43.935169,0.82
OSM000403,RUA,Boa Viagem,1074,BOA VIAGEM,Recife,PE,50000-897,-8.118687,-34.905583,0.81
OSM000404,ALAMEDA,Sao Joao,2621,Republica,São Paulo,SP,01000-984,-23.546621,-46.642295,0.8
OSM000405,VIELA,AGAMENON MAGALHAES,2812,Derby,Recife,PE,50000-134,-8.050846,-34.889237,0.81
OSM000406,VIELA,RIO BRANCO,3634,CENTRO,Rio de Janeiro,RJ,20000-813,-22.903605,-43.174811,0.8
OSM000407,TRAVESSA,Conde Da Boa Vista,3143,Derby,Recife,PE,50000-391,-8.054081,-34.887486,0.83
OSM000408,VIELA,Rio Branco,3137,Centro,Rio de Janeiro,RJ,20000-519,-22.904692,-43.175081,0.76
OSM000409,RUA,Atlantica,3591,COPACABANA,Rio de Janeiro,RJ,20000-978,-22.970978,-43.182237,0.76
OSM000410,AVENIDA,Brigadeiro Faria Lima,547,Itam Bibi,São Paulo,SP,01000-537,-23.583147,-46.689576,0.77
OSM000411,TRAVESSA,AGAMENON MAGALHAES,3629,Derby,Recife,PE,50000-328,-8.049295,-34.890143,0.77
OSM000412,VIELA,SAO JOAO,2963,Republica,São Paulo,SP,01000-693,-23.545451,-46.642993,0.79
OSM000413,PRAÇA,Do Ouvidor,4018,Centro,Rio de Janeiro,RJ,20000-703,-22.903083,-43.172459,0.83
OSM000414,ALAMEDA,AFONSO PENA,3204,CENTRO,Belo Horizonte,MG,30000-501,-19.916689,-43.935376,0.83
OSM000415,PRAÇA,Nove De Julho,2217,Republica,São Paulo,SP,01000-607,-23.543548,-46.641989,0.85
OSM000416,PRAÇA,IPIRANGA,4240,REPUBLICA,São Paulo,SP,01000-970,-23.542563,-46.6409,0.85
OSM000417,ESTRADA,PAULISTA,4832,Bela Vista,São Paulo,SP,01000-230,-23.561738,-46.655537,0.83
OSM000418,RUA,Boa Viagem,268,BOA VIAGEM,Recife,PE,50000-969,-8.119456,-34.906009,0.81
OSM000419,PRAÇA,Rio Branco,4984,CENTRO,Rio de Janeiro,RJ,20000-126,-22.903441,-43.175228,0.83
OSM000420,RUA,Copacabana,3693,COPACABANA,Rio de Janeiro,RJ,20000-501,-22.969167,-43.184657,0.77
OSM000421,ALAMEDA,Bahia,4065,Centro,Belo Horizonte,MG,30000-337,-19.917165,-43.935582,0.78
OSM000422,TRAVESSA,ATLANTICA,880,Copacabana,Rio de Janeiro,RJ,20000-609,-22.97128,-43.182669,0.81
OSM000423,TRAVESSA,COPACABANA,109,Copacabana,Rio de Janeiro,RJ,20000-752,-22.969953,-43.185713,0.79
OSM000424,PRAÇA,Nove De Julho,556,Republica,São Paulo,SP,01000-142,-23.543691,-46.640581,0.76
OSM000425,RUA,Reboucas,4734,PINHEIROS,São Paulo,SP,01000-945,-23.560489,-46.679798,0.78
OSM000426,RUA,QUINZE DE NOVEMBRO,1870,Centro,São Paulo,SP,01000-826,-23.550893,-46.633411,0.83
OSM000427,VIELA,Bahia,3525,Centro,Belo Horizonte,MG,30000-961,-19.917641,-43.935025,0.75
OSM000428,AVENIDA,W3 Sul,1655,ASA SUL,Brasília,DF,70000-317,-15.794013,-47.882582,0.83
OSM000429,ALAMEDA,Dos Andradas,2378,CENTRO,Porto Alegre,RS,90000-202,-30.034622,-51.230488,0.82
OSM000430,TRAVESSA,PROTASIO ALVES,3668,Petropolis,Porto Alegre,RS,90000-348,-30.036607,-51.232522,0.82
OSM000431,AVENIDA,Protasio Alves,2853,Petropolis,Porto Alegre,RS,90000-220,-30.036666,-51.232991,0.84
OSM000432,AVENIDA,BRIGADEIRO FARIA LIMA,3850,ITAM BIBI,São Paulo,SP,01000-559,-23.584553,-46.689266,0.8
OSM000433,ESTRADA,AGAMENON MAGALHAES,4577,DERBY,Recife,PE,50000-333,-8.049316,-34.890013,0.81
OSM000434,LARGO,OSWALDO CRUZ,2619,BOTAFOGO,Rio de Janeiro,RJ,20000-739,-22.949156,-43.189939,0.83
OSM000435,TRAVESSA,QUINZE DE NOVEMBRO,3422,Centro,São Paulo,SP,01000-213,-23.551044,-46.632636,0.75
OSM000436,ESTRADA,Paulista,3097,BELA VISTA,São Paulo,SP,01000-293,-23.561866,-46.656305,0.78
OSM000437,LARGO,AGAMENON MAGALHAES,2120,Derby,Recife,PE,50000-423,-8.050436,-34.889317,0.82
OSM000438,PRAÇA,Brigadeiro Faria Lima,3633,ITAM BIBI,São Paulo,SP,01000-930,-23.584095,-46.689469,0.82
OSM000439,PRAÇA,W3 Sul,1143,Asa Sul,Brasília,DF,70000-687,-15.794103,-47.881256,0.82
OSM000440,PRAÇA,OSWALDO CRUZ,854,BOTAFOGO,Rio de Janeiro,RJ,20000-853,-22.949586,-43.189367,0.83
OSM000441,TRAVESSA,AMAZONAS,4452,CENTRO,Belo Horizonte,MG,30000-393,-19.917047,-43.935501,0.84
OSM000442,PRAÇA,Afonso Pena,494,Centro,Belo Horizonte,MG,30000-644,-19.916678,-43.93537,0.82
OSM000443,TRAVESSA,DO OUVIDOR,555,CENTRO,Rio de Janeiro,RJ,20000-819,-22.901837,-43.172689,0.84
OSM000444,VIELA,Oswaldo Cruz,423,Botafogo,Rio de Janeiro,RJ,20000-452,-22.950645,-43.19003,0.77
OSM000445,TRAVESSA,DO COMERCIO,4428,Sao Jose,Recife,PE,50000-468,-8.060594,-34.875518,0.81
OSM000446,RUA,Uruguaiana,2778,Centro,Rio de Janeiro,RJ,20000-839,-22.901442,-43.174358,0.76
